platform,username,date,url,likes,retweets,comments,views,content
"x","@huy_ang84610","Jul 3, 2025 · 4:04 AM UTC","https://nitter.net/huy_ang84610/status/1940622730577301933#m",1,0,0,6,"Cầu phong châu sập sao không nói"
"x","@EchoOfTruthVN","Jun 11, 2025 · 4:22 PM UTC","https://nitter.net/EchoOfTruthVN/status/1932835827240878457#m",15,0,6,2627,"Nước lũ chảy xiết, cầu phao Phong Châu dừng hoạt động? Đến hẹn lại lên, kịch bản quen thuộc: mưa lũ – sập cầu – rồi lại… tái lập hiện trường. Bão Yagi vừa rút, mặt cầu còn chưa khô nước mắt, thì tin đồn cầu sắp sập lại rộ lên. Người dân có lẽ quen rồi, còn các đơn vị thì lại đang “xem xét chỉ đạo”. Có bão, có lũ, có nước cuốn trôi cả khối bê tông, nhưng điều duy nhất không cuốn nổi – là tư duy rút kinh nghiệm của người Lãnh Đạo."
"x","@hienclover94","May 9, 2025 · 5:38 AM UTC","https://nitter.net/hienclover94/status/1920714863338246353#m",0,0,0,25,"Sao cầu phong châu sập vậy"
"x","@amerindla","Apr 2, 2025 · 12:05 AM UTC","https://nitter.net/amerindla/status/1907222834059075703#m",4,0,0,159,"nhà tôi gần cầu phong châu phú thọ chúng hút cát ngay gần chân cầu cách 300m sao không sập.mỗi ngày 5 tỷ lợi nhuận hút cát sao chúng bỏ"
"x","@Quangtranv99859","Dec 8, 2024 · 12:03 PM UTC","https://nitter.net/Quangtranv99859/status/1865728789793349663#m",1,0,1,30,"Phong Châu Phú Thọ cầu sắt còn sập, mà Cầu đất thì chịu sao nổi nhỉ"
"x","@Lengocthang_123","Nov 13, 2024 · 8:21 AM UTC","https://nitter.net/Lengocthang_123/status/1856613417735602450#m",0,0,0,34,"Đấy, vụ sập cầu Phong Châu bài học vẫn còn đó"
"x","@nhavantuonglai","Oct 29, 2024 · 8:12 AM UTC","https://nitter.net/nhavantuonglai/status/1851175328950989172#m",0,0,0,3,"Dừng tìm kiếm nạn nhân mất tích vụ sập cầu Phong Châu: UBND tỉnh Phú Thọ vừa thông báo kết thúc tìm kiếm nạn nhân mất tích vụ sập cầu Phong Châu sau hơn một tháng nỗ lực của đặc công người nhái và các lực lượng.. Theo dõi, và đ… nhavantuonglai.com."
"x","@trithucvn","Oct 25, 2024 · 12:45 PM UTC","https://nitter.net/trithucvn/status/1849794310033621325#m",0,0,0,32,"Vụ sập cầu Phong Châu khiến 8 người rơi xuống sông Hồng. Hiện 4 người đã tìm thấy thi thể. Giới hữu trách đề nghị dừng tìm kiếm 4 người còn lại. trithucvn2.net/tin-tuc-vn/vu…"
"x","@DuyBnh864012","Oct 23, 2024 · 6:13 AM UTC","https://nitter.net/DuyBnh864012/status/1848970919580189120#m",67,3,12,7109,"Trước khi có tân CTN: sập cầu Phong Châu Sau khi có tân CTN: cháy chùa Phổ Quang Trong đó, CTN lại là người của Phú Thọ. Xem ra Ma Quỷ, Hà Bá đang tập trung ở Phú Thọ hen. Có điềm gì hông ta ? 🤣"
"x","@b2bbc337","Oct 13, 2024 · 1:45 PM UTC","https://nitter.net/b2bbc337/status/1845460755728171179#m",0,0,0,18,"This is the incident in Viet Nam, Phong Chau bridge. qdnd.vn/xa-hoi/tin-tuc/clip-…"
"x","@LeTrungTua51417","Oct 9, 2024 · 7:55 PM UTC","https://nitter.net/LeTrungTua51417/status/1844104444369306074#m",1,0,0,19,"Sau khi cầu Phong Châu sập,các viên chức Phú Thọ bảo rằng tai nạn là do cầu yếu, đã xin nhưng Bộ GTVT chưa cấp tiền,Bộ GTVT biện bạch sở dĩ chưa cấp vì ngân sách eo hẹp."
"x","@QuiAviveCitizen","Oct 4, 2024 · 12:52 PM UTC","https://nitter.net/QuiAviveCitizen/status/1842186148099322065#m",0,0,0,2,"Vụ Sập Cầu Phong Châu: Vận Hành Phà Cứu Nạn Qua Sông Hồng #cauphongchau ... piped.video/haTte411UOE?si=tEXs… qua @YouTube"
"x","@Lamdienle","Sep 30, 2024 · 11:07 AM UTC","https://nitter.net/Lamdienle/status/1840710014232912268#m",0,0,0,94,"Cầu Phong Châu: Ngày 30/9/2024, thông xe cầu phao dã chiến phục vụ người dân phuong3.tayninh.gov.vn/vi/ne…"
"x","@VietnamPlusTV","Sep 30, 2024 · 7:23 AM UTC","https://nitter.net/VietnamPlusTV/status/1840653566199115802#m",1,0,0,34,"Lắp cầu phao qua sông Hồng địa phận Phú Thọ thay thế tạm cầu Phong Châu bị sập."
"x","@meomeo_ab","Sep 29, 2024 · 4:06 AM UTC","https://nitter.net/meomeo_ab/status/1840241787903828184#m",27,1,6,3444,"Khi Cầu Phong Châu đổ sập và cuốn đi nhiều phương tiện, mà đến nay vẫn chưa tìm được thi thể các nạn nhân, một clip bộ đội công binh lắp cầu phao cách thần tốc đã làm cộng đồng oà lên mừng rỡ. Nhưng đó chỉ là tin giả để đánh lừa dư luận. Cầu Phong Châu bắc qua sông Hồng đoạn qua tỉnh Phú Thọ bất ngờ bị sập ngày 9/9/2024 do ảnh hưởng của bão Yagi. Sang ngày hôm sau thì Binh chủng công binh của quân đội đã tập kết thiết bị, sẵn sàng lắp cầu phao cho người dân đi lại. Vậy mà từ hôm đó đến nay đã 02 ngày trôi qua, vẫn chưa thấy có dấu hiệu gì về việc lắp cầu phao, người dân vẫn phải đi vòng gần 50 km để có thể sang bờ bên kia. Đến chiều ngày 26/9 thì nhiều tờ báo đưa tin chính quyền sẽ cấm việc người dân quay phim, chụp hình quá trình lắp cầu phao này. Chắc sợ người dân ghi lại cảnh công binh loanh hoay, lắp mãi không được, công nghệ yếu kém hay sao? Nhiều người nói rằng, việc cấm này là để đảm bảo bí mật nhà nước, kẻo nước khác hay “thế lực thù địch” nhìn thấy thì lộ hết bí mật quốc gia. Nhưng họ không biết rằng, các video quân đội diễn tập lắp cầu phao để tuyên truyền thì đầy rẫy ở trên mạng? Hay là khi diễn tập, lắp cầu phao trong vùng nước nông trong ao hồ thì lắp được, còn thực tế tại vùng nước chảy thì sợ sơ suất, người dân quay được đăng lên mạng thì xấu hổ? Vì chẳng có gì bôi nhọ được chế độ hơn là chính họ được. Gia Minh"
"x","@vincent31473580","Sep 27, 2024 · 11:27 PM UTC","https://nitter.net/vincent31473580/status/1839809194662474177#m",7,0,0,1247,"Nín thở qua cầu sắt ở Nhà Bè. Cây cầu sắt được xây dựng trước năm 1975 nay đã xuống cấp nghiêm trọng. ￼ Vụ sập cầu Phong Châu ở Phú Thọ kéo theo nỗi lo lắng của người dân qua lại trên cầu Rạch Dơi nối TP.HCM và tỉnh Long An."
"x","@meomeo_ab","Sep 27, 2024 · 1:51 PM UTC","https://nitter.net/meomeo_ab/status/1839664139691491547#m",206,10,25,18208,"CÓ GÌ BÍ MẬT MÀ PHẢI CẤM⁉️ Đã gần 3 tuần kể từ lúc cầu Phong Châu sập, nhiều người dân phải đi vòng 40-50km để sang bờ được bên kia. Nghe quân đội hứa hẹn sẽ lắp cầu phao, nhưng đã 3 tuần rồi vẫn chưa thấy cầu phao ở đâu. Khổ nỗi, lính lác có được đào tạo chuyên nghiệp đâu, còn tướng quân đội thì chỉ biết đeo đồng hồ rolex, patek đứng chỉ đạo. Cứ loay lắp mãi chưa xong, dân thì đứng quay phim, lộ hết cả bí mật. Lấy cớ đảm bảo an toàn, an ninh, Lữ đoàn 249, Binh chủng Công binh đã có văn bản đề nghị thông báo nghiêm cấm quay phim, ghi hình và tụ tập ngăn cản bộ đội thực hiện nhiệm vụ. Việt Nam nhập khẩu cầu phao từ nước ngoài chứ có tự sản xuất đâu mà cứ tỏ vẻ nguy hiểm, bí mật lắm. Các nước khác lắp cầu phao có thèm che giấu đâu, Dư luận viên còn trộm clip lắp cầu phao của Trung Quốc về ngạo nghễ kia kìa. Sợ bị quay phim, chụp ảnh lộ ra khả năng yếu kém của quân đội, dân lại cười cho nên cấm chứ gì. Cô Ba"
"x","@tinnhadatvncom","Sep 27, 2024 · 10:12 AM UTC","https://nitter.net/tinnhadatvncom/status/1839608929023615291#m",0,0,0,4,"Phần còn lại của cầu Phong Châu có thể sập bất cứ lúc nào tinnhadatvn.com/tin-tuc/tin-…"
"x","@VHi135041","Nov 24, 2025 · 2:25 PM UTC","https://nitter.net/VHi135041/status/1992962661076599091#m",2,0,0,5,"Tin giả về mưa lũ tại miền Trung - Tây Nguyên tạo ra từ AI đang dễ dàng vượt qua sự kiểm soát của các trang mạng xã hội."
"x","@Lamdienle","Nov 24, 2025 · 12:37 PM UTC","https://nitter.net/Lamdienle/status/1992935487909298211#m",0,0,0,3,"Bộ Công an cảnh báo về tin giả liên quan đến mưa lũ miền Trung tnnet.vn/bo-cong-an-canh-bao…"
"x","@TAPNewsUS","Nov 24, 2025 · 4:15 AM UTC","https://nitter.net/TAPNewsUS/status/1992809327472869556#m",0,0,0,9,"Bộ Công an Việt Nam cảnh báo về tin giả liên quan đến mưa lũ miền Trung #tapnews #news"
"x","@enterxtra","Nov 24, 2025 · 3:06 AM UTC","https://nitter.net/enterxtra/status/1992791839418511373#m",0,0,0,1,"Cái kết của việc tung tin giả mùa lũ: “Người chê*t nhiều lắm, nhiều hơn cả người… giatgan.com/?p=39774"
"x","@enterxtra","Nov 23, 2025 · 4:56 PM UTC","https://nitter.net/enterxtra/status/1992638287735853411#m",0,0,0,5,"Cảnh sát Đăk Lăk xử lý 52 tài khoản tung tin giả về mưa lũ giatgan.com/canh-sat-dak-lak…"
"x","@enterxtra","Nov 23, 2025 · 9:36 AM UTC","https://nitter.net/enterxtra/status/1992527655451693195#m",0,0,0,2,"Hậu quả nghiêm trọng từ việc tung tin giả trong mùa lũ giatgan.com/hau-qua-nghiem-t…"
"x","@enterxtra","Nov 23, 2025 · 5:06 AM UTC","https://nitter.net/enterxtra/status/1992459648411046365#m",0,0,0,11,"Cảnh báo thông tin giả trong mưa lũ miền Trung giatgan.com/canh-bao-thong-t…"
"x","@MaiTrinh1009","Nov 21, 2025 · 11:50 AM UTC","https://nitter.net/MaiTrinh1009/status/1991836709676621862#m",39,0,6,2075,"Những ngày qua, bão lũ lịch sử tại Nam Trung Bộ đã đẩy hàng ngàn gia đình vào tình cảnh cùng khốn. Theo thông tin từ đài truyền hình quốc gia, số người thiệt mạng và mất tích trong đợt mưa lũ nghiêm trọng này vẫn chưa dừng lại. Tính đến 11h trưa nay, đã có 44 người thiệt mạng và 9 người mất tích. Trước thảm cảnh nước ngập sâu, cô lập, thiếu thốn, Oneway đã khẩn trương kết nối với các Hội Thánh và chính quyền địa phương tại vùng rốn lũ, phối hợp phát những phần quà cứu trợ gồm nhu yếu phẩm và thuốc men, để tiếp sức kịp thời cho bà con đang bị ngập và cô lập. Những lời kêu cứu khiến lòng người nghẹn lại: ""Có người già bệnh phổi và trẻ nhỏ đang lạnh tím tái trên mái nhà 2 ngày. Đói lả!"", ""Lực lượng cứu trợ ơi, mọi người đang bỏ quên cái thôn nhỏ dưới làng Mỹ Hoà rồi ạ, mất điện 3 ngày rồi, người dân không có nước uống, không có lương thực để ăn ạ."" Tại HTTL Quy Nhơn (Bình Định), các nhân sự Hội Thánh cùng Mục Vụ Oneway chúng mình đang tấp nập gói 400 phần quà cứu trợ, chuẩn bị chuyển vào Phú Yên chiều nay. Ở HTTL Ninh Hòa (Khánh Hòa), Mục Vụ Oneway phối hợp cùng Hội Thánh trao gửi 200 phần quà cho người dân - nơi mực nước lũ dâng lên nhanh chóng. Song song đó, tại HTTL Khánh Sơn (Khánh Hòa), Oneway kết nối để gửi hàng cứu trợ thiết yếu đến tận tay bà con trong các khu vực cách trở. Ngoài ra, rất nhiều Hội Thánh khác cũng đang phối hợp chặt chẽ với Oneway, khẩn trương huy động và chuẩn bị quà để đưa đến những người đang cần nhất. Nguyện xin Chúa gìn giữ mạng sống của người dân, sức lực của lực lượng cứu trợ và ban bình an giữa cơn hoạn nạn. “Đức Giê-hô-va là vầng đá của con, đồn lũy của con và là Đấng giải cứu con”. (Thi thiên 18:2)"
"x","@NguyenQuangBin2","Nov 20, 2025 · 10:16 PM UTC","https://nitter.net/NguyenQuangBin2/status/1991631812351914072#m",0,0,0,23,"21/11/2025 Sàn cà phê bung mạnh do tin lũ dữ tại Việt Nam, giá arabica núp dưới tin mưa tốt ở Brazil: thitruongcaphe.net/21-11-202… Kết quả kinh doanh của hãng công nghệ Nvidia sao nay thành “kim chỉ nam” về giá cho thị trường tài chính? #nguyenquangbinh"
"x","@Kellacmansxs","Nov 20, 2025 · 8:05 AM UTC","https://nitter.net/Kellacmansxs/status/1991417598110757229#m",0,0,1,7,"Biết bao gia đình lại rơi vào cảnh bần cùng sau trận mưa lũ này. Chợt nhớ em bé nhỏ con đường bị sạt lở hồi nào rồi, giờ nghe tin lại có chuyện như thế thật đau lòng. Mình mong người dân nơi đây sớm vượt qua khó khăn. Chúc nhanh"
"x","@NguyenQuangBin2","Nov 19, 2025 · 10:16 PM UTC","https://nitter.net/NguyenQuangBin2/status/1991269381905740103#m",0,0,0,14,"20/11/2025 Giá kỳ hạn cà phê giảm. Sàn arabica sụp mạnh, giá robusta theo nhưng không vội vàng thitruongcaphe.net/20-11-202… Giá robusta không giảm nhiều như arabica mà chỉ vướng víu. Tin mưa lũ tại các vùng cà phê Tây Nguyên hãm bớt sức bán trên sàn này. #nguyenquangbinh"
"x","@HieuTru34653679","Nov 12, 2025 · 8:44 PM UTC","https://nitter.net/HieuTru34653679/status/1988709456642036047#m",1,0,0,55,"GIAN VĨ ĐẠI - Huế: Xuất hiện nhóm người giả danh từ thiện sau mưa lũ để lừa đảo trithucvn2.net/tin-tuc-vn/hu…"
"x","@trithucvn","Nov 12, 2025 · 10:37 AM UTC","https://nitter.net/trithucvn/status/1988556716477173977#m",2,0,0,50,"Một nhóm người lạ tự xưng đoàn từ thiện đến trao quà cho người dân bị ảnh hưởng do ngập lũ tại xã Đan Điền (TP. Huế), thấy có nguy cơ bại lộ liền bỏ... trithucvn2.net/tin-tuc-vn/hu…"
"x","@admosdian","Nov 4, 2025 · 5:18 PM UTC","https://nitter.net/admosdian/status/1985758639710486539#m",2,0,2,281,"Altcoin h ai cũng biết là scam một lũ rồi còn ai tin tưởng nó đâu mà hold 🤭🤭🤭 game hết thời rồi, h ai cũng khôn đâu ngu nhữa mà đi mua ba cái thứ rác rưởi như coin. Chơi chứng khoáng chơi xái nào có giá trị thật cho nó lành đi"
"x","@HongMinh779759","Oct 28, 2025 · 9:29 AM UTC","https://nitter.net/HongMinh779759/status/1983103872165130475#m",4,0,0,65,"NGƯỜI DÂN BẦN THẦN TRƯỚC CẢNH TƯỢNG KHÓ TIN Ở NHỮNG VƯỜN ĐÀO TIỀN TỶ SAU BÃO 😢 Do ảnh hưởng của bão số 11, mưa lũ kéo dài nhiều ngày đã gây hậu quả nặng nề cho làng nghề hoa đào Cam Giá (phường Gia Sàng, Thái Nguyên)."
"x","@APhan40464","Oct 8, 2025 · 10:42 AM UTC","https://nitter.net/APhan40464/status/1975874458402615674#m",2,0,1,501,"Khát nước về hút lũ cho bà con đi chớ nói k ai tin đâu, chống phá mà đầu óc đơn giản, sợ chống nhà dột mưa còn chưa xong chớ đừng nói gì chống phá. Khổ! Trong mắt tụi tao tụi mày chỉ là những thằg hề đéo có nguồn cội, bị thằg già bại tướng Ngô Đình Diệm"
"x","@tulippi_","Sep 23, 2025 · 4:24 PM UTC","https://nitter.net/tulippi_/status/1970524582026391927#m",0,0,0,381,"thấy nội dung kiểu này làm muốn mua cuốn hò Bến Tre ghê, mà đúng Lư Nhất Vũ tham gia viết cuốn này xong viết nhạc Đất Phương Nam tín thì thôi"
"x","@REALMANPRO","Sep 2, 2025 · 6:53 AM UTC","https://nitter.net/REALMANPRO/status/1962770820813725857#m",2,1,0,427,"Tin tưởng PTC cho nhiều rồi mua Pi trên đỉnh không. Mua tới đâu nó xả tới đó. Bây giờ muốn Pi tăng giá chỉ có 1 cách: Đó là đừng mua Pi nữa. Nghe có vẻ ngược đời phải không? Nhưng chỉ như thế thì bọn cá voi nó mới đẩy giá lên và rình Úp bô lũ gà."
"x","@JakecCdsolui","Aug 6, 2025 · 7:38 AM UTC","https://nitter.net/JakecCdsolui/status/1952997765489045744#m",0,0,1,58,"Sóng dịch dengue ở Biên Hòa: Chuẩn bị và phòng ngừa Mấy ngày gần đây, tin về sự gia tăng ca mắc bệnh sốt xuất huyết tại Biên Hòa khá đáng lo ngại. Các bác sĩ cảnh báo tình trạng lũ muỗi vượng phát vào mùa mưa là nguyên nhân"
"x","@MIKER_MTST","Jul 18, 2025 · 7:14 PM UTC","https://nitter.net/MIKER_MTST/status/1946287574416560626#m",2,0,0,222,"1 lũ Pioneer ngu bơm tiền cho chúng nó xài 🤣USD là của chúng nó còn Pi là của các bạn🤣dự án hứa hẹn khiến Pioneer không còn đủ niềm tin vào nữa,mua giá 2$-3$ để chúng nó xả lên đầu🤣tôi đã tỉnh táo khi rút node và xóa app."
"x","@vmbcanhchimviet","Nov 21, 2025 · 12:49 AM UTC","https://nitter.net/vmbcanhchimviet/status/1991670164413379058#m",62,1,61,4416,"Chào buổi sáng gia đình @zama! 🔥🟨 Sáng em bị bơm view nên Xoá. Post lại Lại câu nói quen thuộc vào buổi sáng : Chúc anh, chị ngày mới an lành, hạnh phúc. 24h qua ZAMA có tin gì mới không nhỉ anh, chị. Cùng em cập nhật tin mới nhất về dự án nhé: - Theo nguồn tin từ Anh @Zun2025 một Kol nổi tiếng trong thế giới Web3, blockchain. thì dự án ZAMA đã được triển khai token trên Mạng chính Ethereum. Tổng nguồn cung: 11 tỷ - Hôm qua ZAMA lại nhả một tin hot cho cộng động đó là ZAMA hợp tác eBerry’s – sàn đấu giá onchain siêu đỉnh từ trước tới nay: - Bid kín 100% (mã hóa FHE trên chain) - Không whale, không bot, không explorer nào thấy giá bạn → hết bị đẩy giá - Kết thúc → tự động reveal người thắng, thanh toán onchain, vẫn verifiable 100% Zama không còn “nói” về FHE nữa… họ đang ""làm thật"" từng ngày: Raycash → ngân hàng onchain private deBerry’s → đấu giá onchain fair 100% Tương lai sắp tới: - Token launch không bot cướp - NFT drop fair hoàn toàn - Đấu giá RWA/art cao cấp vẫn kín như bưng Trước đây FHE chỉ là lý thuyết + demo nhỏ, giờ đã có sản phẩm người thường dùng hàng ngày được luôn. FHE season không còn là “coming soon” – nó đang diễn ra ngay lúc này! #Zama #FHE @deberrys_xyz #ZamaCreatorProgram -------------------------------- Good morning ZAMA family! 🔥🟨 A familiar saying in the morning: Wishing you a peaceful and happy new day. What news has ZAMA had in the past 24 hours, brothers and sisters? Let's update the latest news about the project: - According to a source from Mr. @Zun2025 , a famous Kol in the world of Web3 and blockchain, the ZAMA project has deployed tokens on the Ethereum Mainnet, Total supply: 11 billion - Yesterday, ZAMA released another hot news for the community: ZAMA cooperated with eBerry's - the best onchain auction platform ever: - 100% private bid (FHE encrypted on chain) - No whale, no bot, no explorer sees your price → no more price pushing - End → automatically reveal the winner, onchain payment, still 100% verifiable Zama no longer ""talks"" about FHE... they are ""doing it for real"" every day: Raycash → private onchain bank deBerry's → 100% fair onchain auction The future: - Token launch without bots stealing - NFT drop completely fair - High-end RWA/art auction is still completely secret Previously, FHE was just a theory + small demo, now there is a product that ordinary people can use every day. FHE season is no longer “coming soon” – it’s happening now!"
